Date,Open,High,Low,Close,Adj Close,Volume
1987-12-01,0.299107,0.390625,0.265625,0.375000,0.294419,4702264000
1988-01-01,0.381696,0.412946,0.341518,0.370536,0.290914,6221600000
1988-02-01,0.372768,0.390625,0.337054,0.383929,0.301429,3368467200
1988-03-01,0.386161,0.426339,0.345982,0.357143,0.280949,4882102400
1988-04-01,0.354911,0.378348,0.343750,0.366071,0.287972,3297929600
1988-05-01,0.363839,0.385045,0.333705,0.370536,0.291484,2638507200
1988-06-01,0.370536,0.417411,0.368304,0.412946,0.325486,3534731200
1988-07-01,0.415179,0.424107,0.377232,0.396205,0.312291,2186419200
1988-08-01,0.397321,0.408482,0.350446,0.356027,0.280622,2653313600
1988-09-01,0.354911,0.395089,0.337054,0.386161,0.304944,3060321600
1988-10-01,0.383929,0.386161,0.334821,0.344866,0.272334,3563649600
1988-11-01,0.343750,0.354911,0.316964,0.335938,0.265283,2939865600
1988-12-01,0.337054,0.375000,0.334821,0.359375,0.284538,2946070400
1989-01-01,0.359375,0.392857,0.323661,0.337054,0.266865,7345833600
1989-02-01,0.337054,0.359375,0.314732,0.323661,0.256261,4886268800
1989-03-01,0.323661,0.325893,0.299107,0.318080,0.252535,3859676800
1989-04-01,0.316964,0.371652,0.302455,0.348214,0.276459,3966424000
1989-05-01,0.343750,0.437500,0.343750,0.426339,0.338485,5253382400
1989-06-01,0.426339,0.448661,0.352679,0.368304,0.293047,3941280000
1989-07-01,0.372768,0.375000,0.337054,0.354911,0.282391,3688630400
1989-08-01,0.354911,0.408482,0.350446,0.397321,0.316136,3352305600
1989-09-01,0.397321,0.417411,0.383929,0.397321,0.316884,2020849600
1989-10-01,0.397321,0.449777,0.379464,0.415179,0.331125,4125049600
1989-11-01,0.412946,0.421875,0.379464,0.395089,0.315103,2524939200
1989-12-01,0.397321,0.408482,0.290179,0.314732,0.251632,5941185600
1990-01-01,0.314732,0.345982,0.286830,0.303571,0.242709,3747497600
1990-02-01,0.308036,0.314732,0.287946,0.303571,0.242709,2483891200
1990-03-01,0.299107,0.387277,0.296875,0.359375,0.288248,4556473600
1990-04-01,0.357143,0.395089,0.340402,0.351563,0.281981,3642475200
1990-05-01,0.354911,0.381696,0.345982,0.368304,0.295409,4115630400
1990-06-01,0.369420,0.400670,0.334821,0.399554,0.321362,3952054400
1990-07-01,0.397321,0.426339,0.357143,0.375000,0.301613,4163812800
1990-08-01,0.375000,0.390625,0.299107,0.330357,0.265707,3128339200
1990-09-01,0.325893,0.334821,0.243304,0.258929,0.208885,2206948800
1990-10-01,0.263393,0.285714,0.216518,0.274554,0.221490,5056116800
1990-11-01,0.272321,0.343750,0.265625,0.328125,0.264707,3254608000
1990-12-01,0.332589,0.404018,0.330357,0.383929,0.310760,4094092800
1991-01-01,0.381696,0.500000,0.375000,0.495536,0.401098,7037307200
1991-02-01,0.495536,0.555804,0.488839,0.511161,0.413745,5545780800
1991-03-01,0.508929,0.627232,0.508929,0.607143,0.492468,5210598400
1991-04-01,0.607143,0.654018,0.486607,0.491071,0.398320,7243051200
1991-05-01,0.428571,0.479911,0.392857,0.419643,0.340382,7972843200
1991-06-01,0.419643,0.441964,0.359375,0.370536,0.301319,4091662400
1991-07-01,0.377232,0.430804,0.372768,0.412946,0.335807,3783494400
1991-08-01,0.410714,0.495536,0.408482,0.473214,0.384817,4172649600
1991-09-01,0.470982,0.477679,0.415179,0.441964,0.360215,2393070400
1991-10-01,0.439732,0.502232,0.415179,0.459821,0.374769,3593990400
1991-11-01,0.457589,0.493304,0.424107,0.453125,0.369311,3696033600
1991-12-01,0.453125,0.517857,0.433036,0.503348,0.411230,2607169600
1992-01-01,0.497768,0.616071,0.495536,0.578125,0.472322,4703160000
1992-02-01,0.578125,0.625000,0.551339,0.602679,0.492382,2534996800
1992-03-01,0.604911,0.611607,0.515625,0.520089,0.425701,2985662400
1992-04-01,0.511161,0.546875,0.473214,0.536830,0.439404,3931390400
1992-05-01,0.535714,0.564732,0.520089,0.533482,0.436664,2703724800
1992-06-01,0.511161,0.531250,0.381696,0.428571,0.350793,4851683200
1992-07-01,0.428571,0.441964,0.388393,0.417411,0.342344,3632809600
1992-08-01,0.417411,0.421875,0.370536,0.410714,0.336852,2746531200
1992-09-01,0.412946,0.446429,0.390625,0.402902,0.331332,3055662400
1992-10-01,0.399554,0.482143,0.370536,0.468750,0.385483,3531427200
1992-11-01,0.468750,0.531250,0.459821,0.513393,0.422195,3126547200
1992-12-01,0.511161,0.546875,0.486607,0.533482,0.439649,3334318400
1993-01-01,0.531250,0.582589,0.511161,0.531250,0.437809,5542264000
1993-02-01,0.529018,0.549107,0.459821,0.473214,0.389981,4651281600
1993-03-01,0.473214,0.515625,0.448661,0.459821,0.379770,3661526400
1993-04-01,0.457589,0.468750,0.417411,0.457589,0.377926,3914411200
1993-05-01,0.457589,0.527902,0.455357,0.505580,0.417562,3200545600
1993-06-01,0.504464,0.520089,0.343750,0.352679,0.291888,7674396800
1993-07-01,0.348214,0.354911,0.227679,0.247768,0.205061,7142912000
1993-08-01,0.252232,0.274554,0.231027,0.236607,0.195824,3683164800
1993-09-01,0.236607,0.241071,0.205357,0.208705,0.173491,3668022400
1993-10-01,0.203125,0.287946,0.196429,0.274554,0.228228,5905323200
1993-11-01,0.274554,0.312500,0.265625,0.281250,0.233795,3452108800
1993-12-01,0.285714,0.290179,0.236607,0.261161,0.217875,3956971200
1994-01-01,0.263393,0.314732,0.256696,0.292411,0.243945,7332035200
1994-02-01,0.294643,0.341518,0.287946,0.325893,0.271878,4284459200
1994-03-01,0.328125,0.343750,0.281250,0.296875,0.248559,5257985600
1994-04-01,0.287946,0.305804,0.241071,0.267857,0.224264,4042136000
1994-05-01,0.267857,0.301339,0.254464,0.261161,0.218657,3361657600
1994-06-01,0.254464,0.255580,0.219866,0.236607,0.198881,4671788800
1994-07-01,0.235491,0.303571,0.226563,0.300781,0.252823,4848065600
1994-08-01,0.300223,0.333705,0.286830,0.323103,0.271585,4574897600
1994-09-01,0.315848,0.332589,0.297991,0.300781,0.253698,3232644800
1994-10-01,0.300223,0.390625,0.290179,0.385603,0.325241,7713484800
1994-11-01,0.382813,0.388253,0.324777,0.332589,0.280526,4048945600
1994-12-01,0.330357,0.356027,0.310268,0.348214,0.294588,3787795200
1995-01-01,0.347098,0.429129,0.338170,0.360491,0.304974,8162100800
1995-02-01,0.363839,0.397321,0.339286,0.352679,0.298365,5299347200
1995-03-01,0.354911,0.363839,0.302455,0.314732,0.266994,6997144000
1995-04-01,0.316964,0.353795,0.300223,0.341518,0.289717,5674300800
1995-05-01,0.341518,0.396205,0.334821,0.371094,0.314806,6384672000
1995-06-01,0.373884,0.447545,0.370536,0.414621,0.352706,5521947200
1995-07-01,0.415179,0.445313,0.383929,0.401786,0.341787,5699579200
1995-08-01,0.400670,0.412946,0.373884,0.383929,0.326597,5292918400
1995-09-01,0.383929,0.406250,0.310268,0.332589,0.283696,7311483200
1995-10-01,0.337054,0.353237,0.300223,0.324219,0.276555,6498508800
1995-11-01,0.327009,0.379464,0.316964,0.340402,0.290359,4864294400
1995-12-01,0.339286,0.358259,0.282366,0.284598,0.243515,6560243200
1996-01-01,0.287946,0.316964,0.239816,0.246652,0.211046,10300214400
1996-02-01,0.245536,0.270089,0.243304,0.245536,0.210092,4652099200
1996-03-01,0.246652,0.246652,0.205357,0.219308,0.187650,3346750400
1996-04-01,0.224330,0.236607,0.212054,0.217634,0.186217,2867076800
1996-05-01,0.217634,0.257813,0.209821,0.233259,0.199587,3603902400
1996-06-01,0.231027,0.232143,0.175223,0.187500,0.160434,4673939200
1996-07-01,0.188616,0.203125,0.142857,0.196429,0.168073,4803489600
1996-08-01,0.196429,0.223214,0.185268,0.216518,0.185263,3187374400
1996-09-01,0.215402,0.219866,0.180804,0.198103,0.169506,3213548800
1996-10-01,0.196429,0.247768,0.196429,0.205357,0.175713,5816977600
1996-11-01,0.208705,0.235491,0.206473,0.215402,0.184308,2581364800
1996-12-01,0.215402,0.227679,0.185268,0.186384,0.159479,4147483200
1997-01-01,0.188616,0.198661,0.147321,0.148438,0.127010,9072739200
1997-02-01,0.150670,0.159598,0.135045,0.145089,0.124145,4574169600
1997-03-01,0.147321,0.172991,0.141741,0.162946,0.139424,4502243200
1997-04-01,0.157366,0.177455,0.149554,0.151786,0.129875,3809724800
1997-05-01,0.150670,0.160714,0.146205,0.148438,0.127010,2292707200
1997-06-01,0.151786,0.152902,0.125000,0.127232,0.108866,2572304000
1997-07-01,0.124442,0.161830,0.113839,0.156250,0.133695,6782372800
1997-08-01,0.157366,0.263951,0.156808,0.194196,0.166163,17675705600
1997-09-01,0.196429,0.207589,0.187500,0.193638,0.165686,3606075200
1997-10-01,0.193638,0.220982,0.141741,0.152065,0.130113,6430043200
1997-11-01,0.156808,0.191964,0.150670,0.158482,0.135605,5547483200
1997-12-01,0.157924,0.160156,0.113839,0.117188,0.100271,5097792000
1998-01-01,0.121652,0.178571,0.120536,0.163504,0.139902,10211577600
1998-02-01,0.165179,0.213170,0.155134,0.210938,0.180488,7354166400
1998-03-01,0.210379,0.250000,0.193080,0.245536,0.210092,10625977600
1998-04-01,0.244978,0.264509,0.220424,0.244420,0.209137,8081886400
1998-05-01,0.245536,0.282366,0.228795,0.237723,0.203407,6803339200
1998-06-01,0.236607,0.258929,0.228795,0.256138,0.219164,3909841600
1998-07-01,0.257813,0.340402,0.254464,0.309152,0.264524,10927660800
1998-08-01,0.305804,0.390625,0.276786,0.278460,0.238263,13220872000
1998-09-01,0.280134,0.358817,0.273438,0.340402,0.291263,8080318400
1998-10-01,0.328125,0.368862,0.254464,0.331473,0.283624,12930926400
1998-11-01,0.334821,0.351563,0.283482,0.285156,0.243993,10123523200
1998-12-01,0.285714,0.370536,0.282366,0.365513,0.312750,12924105600
1999-01-01,0.376116,0.422433,0.330915,0.367746,0.314660,15127403200
1999-02-01,0.372210,0.374442,0.308036,0.310826,0.265957,8116516800
1999-03-01,0.310826,0.331473,0.285714,0.320871,0.274551,9951995200
1999-04-01,0.321987,0.420759,0.299107,0.410714,0.351426,15888969600
1999-05-01,0.411272,0.446429,0.365513,0.393415,0.336624,8908905600
1999-06-01,0.401786,0.437500,0.375558,0.413504,0.353813,6918620800
1999-07-01,0.413504,0.505580,0.403460,0.497210,0.425435,11466582400
1999-08-01,0.496652,0.588170,0.465402,0.582589,0.498490,9244603200
1999-09-01,0.598214,0.715402,0.512835,0.565290,0.483688,18967468800
1999-10-01,0.554688,0.723772,0.531250,0.715402,0.612130,14468496000
1999-11-01,0.714286,0.926339,0.690290,0.873884,0.747735,8624929600
1999-12-01,0.901786,1.053571,0.813058,0.917969,0.785456,9418214400
2000-01-01,0.936384,1.084821,0.772321,0.926339,0.792618,12555177600
2000-02-01,0.928571,1.070871,0.866071,1.023438,0.875700,7319782400
2000-03-01,1.058594,1.342634,1.017857,1.212612,1.037565,8698356800
2000-04-01,1.209821,1.245536,0.936384,1.107701,0.947799,8662404800
2000-05-01,1.114955,1.127232,0.729911,0.750000,0.641734,9807750400
2000-06-01,0.729911,1.029018,0.717634,0.935268,0.800258,8105204800
2000-07-01,0.930804,1.082589,0.837054,0.907366,0.776384,5746770400
2000-08-01,0.898438,1.098214,0.790179,1.088170,0.931087,5636086400
2000-09-01,1.094866,1.145089,0.453125,0.459821,0.393444,14516930400
2000-10-01,0.476563,0.477679,0.312500,0.349330,0.298903,21905788800
2000-11-01,0.347098,0.410714,0.287946,0.294643,0.252110,8488373600
2000-12-01,0.303571,0.312500,0.243304,0.265625,0.227281,8858970400
2001-01-01,0.265625,0.401786,0.257813,0.386161,0.330417,13709460800
2001-02-01,0.369420,0.391741,0.321429,0.325893,0.278849,7023766400
2001-03-01,0.318080,0.424107,0.306920,0.394107,0.337216,10799062400
2001-04-01,0.394464,0.484286,0.334821,0.455179,0.389471,11158991200
2001-05-01,0.453750,0.476786,0.344643,0.356250,0.304824,7468434400
2001-06-01,0.359464,0.448214,0.345536,0.415179,0.355246,7638265600
2001-07-01,0.422143,0.450357,0.318750,0.335536,0.287100,8655102400
2001-08-01,0.339464,0.355357,0.308571,0.331250,0.283433,5129359200
2001-09-01,0.330357,0.340714,0.262143,0.276964,0.236983,5531523200
2001-10-01,0.276607,0.346786,0.264821,0.313571,0.268306,7544247200
2001-11-01,0.315179,0.384821,0.308036,0.380357,0.325451,5369744800
2001-12-01,0.376071,0.429107,0.358750,0.391071,0.334618,4629839200
2002-01-01,0.393750,0.441607,0.361607,0.441429,0.377706,8515376800
2002-02-01,0.434643,0.463929,0.373929,0.387500,0.331563,7837424000
2002-03-01,0.391607,0.451786,0.389643,0.422679,0.361663,5318583200
2002-04-01,0.417500,0.467321,0.410714,0.433393,0.370830,6422836000
2002-05-01,0.433750,0.463929,0.395357,0.416071,0.356010,5976157600
2002-06-01,0.417679,0.418750,0.285357,0.316429,0.270751,8708016800
2002-07-01,0.316250,0.335536,0.246429,0.272500,0.233163,8118415200
2002-08-01,0.269821,0.290179,0.249464,0.263393,0.225371,5151686400
2002-09-01,0.258750,0.271250,0.250893,0.258929,0.221551,5291837600
2002-10-01,0.260536,0.293571,0.238571,0.286964,0.245540,6611432800
2002-11-01,0.284643,0.310357,0.268036,0.276786,0.236830,4531721600
2002-12-01,0.283929,0.287500,0.246071,0.255893,0.218954,4530439200
2003-01-01,0.256429,0.274643,0.242143,0.256429,0.219412,6045832800
2003-02-01,0.257321,0.273214,0.246429,0.268036,0.229343,4114303200
2003-03-01,0.268036,0.270714,0.250714,0.252500,0.216050,4028404800
2003-04-01,0.253571,0.266964,0.227143,0.253929,0.217273,7775342400
2003-05-01,0.254464,0.339464,0.250000,0.320536,0.274265,10811544800
2003-06-01,0.323214,0.351607,0.296964,0.340357,0.291225,6113335200
2003-07-01,0.336964,0.385179,0.330536,0.376429,0.322089,5218270400
2003-08-01,0.375000,0.408036,0.346786,0.403750,0.345467,4307564800
2003-09-01,0.404643,0.416429,0.359821,0.370000,0.316589,5347484800
2003-10-01,0.369821,0.446607,0.360536,0.408750,0.349745,7040191200
2003-11-01,0.407679,0.416071,0.354464,0.373393,0.319492,4974104800
2003-12-01,0.375714,0.391071,0.343750,0.381607,0.326520,5453873600
2004-01-01,0.384821,0.443571,0.378214,0.402857,0.344703,7927802400
2004-02-01,0.401071,0.430357,0.387500,0.427143,0.365483,4922030400
2004-03-01,0.430357,0.502500,0.421429,0.482857,0.413154,11626115200
2004-04-01,0.480179,0.528214,0.455179,0.460357,0.393902,8930174400
2004-05-01,0.464286,0.513929,0.455357,0.501071,0.428739,5304275200
2004-06-01,0.496250,0.610536,0.493036,0.581071,0.497191,8227234400
2004-07-01,0.573214,0.600536,0.513214,0.577500,0.494135,9696579200
2004-08-01,0.556786,0.628214,0.530357,0.615893,0.526986,8011365600
2004-09-01,0.612500,0.701250,0.610536,0.691964,0.592076,7673506400
2004-10-01,0.698571,0.950000,0.672321,0.935714,0.800640,16094366400
2004-11-01,0.937500,1.242321,0.929286,1.197321,1.024482,17439604000
2004-12-01,1.210536,1.213393,1.100000,1.150000,0.983992,15948615200
2005-01-01,1.156786,1.390893,1.117857,1.373214,1.174984,25708244800
2005-02-01,1.375893,1.622857,1.367500,1.602143,1.370866,21448946400
2005-03-01,1.606786,1.611071,1.386786,1.488214,1.273384,14675920000
2005-04-01,1.503214,1.587500,1.214286,1.287857,1.101949,19375518400
2005-05-01,1.293214,1.462143,1.182500,1.420000,1.215016,12858294400
2005-06-01,1.424643,1.455714,1.268571,1.314643,1.124868,11327195600
2005-07-01,1.315357,1.585000,1.296071,1.523214,1.303331,10094246400
2005-08-01,1.520357,1.726071,1.500714,1.674643,1.432900,9400806800
2005-09-01,1.678571,1.948571,1.646071,1.914643,1.638255,12347770400
2005-10-01,1.934286,2.070714,1.709643,2.056786,1.759879,18643447200
2005-11-01,2.044286,2.538214,2.031071,2.422143,2.072495,13456427600
2005-12-01,2.462500,2.695000,2.457500,2.567500,2.196870,13064164400
2006-01-01,2.585000,3.085714,2.531071,2.696786,2.307492,21878371200
2006-02-01,2.676786,2.730714,2.246428,2.446071,2.092969,18760697200
2006-03-01,2.458571,2.499643,2.059643,2.240000,1.916646,23192632400
2006-04-01,2.273929,2.573214,2.180357,2.513929,2.151031,20119282400
2006-05-01,2.527500,2.635714,2.096071,2.134643,1.826497,15608779200
2006-06-01,2.137500,2.253572,1.978929,2.045357,1.750100,17936623600
2006-07-01,2.054286,2.451072,1.791429,2.427143,2.076774,17479742000
2006-08-01,2.400714,2.500000,2.235000,2.423214,2.073412,17887646000
2006-09-01,2.445714,2.777857,2.422143,2.749286,2.352414,17721558400
2006-10-01,2.682143,2.950000,2.592857,2.895714,2.477704,14387956800
2006-11-01,2.896429,3.327143,2.778214,3.273571,2.801017,13834884000
2006-12-01,3.278571,3.297500,2.741786,3.030000,2.592605,16890792800
2007-01-01,3.081786,3.492857,2.925000,3.061786,2.619803,27209781200
2007-02-01,3.079643,3.243214,2.959286,3.021786,2.585577,13722354800
2007-03-01,3.001071,3.458214,2.991071,3.318214,2.839215,15918644000
2007-04-01,3.362143,3.660714,3.200000,3.564286,3.049765,13459740000
2007-05-01,3.556786,4.363214,3.519643,4.328214,3.703417,17365068000
2007-06-01,4.325000,4.557500,4.121428,4.358572,3.729392,23279541600
2007-07-01,4.323214,5.318572,4.260714,4.705714,4.026422,24018573600
2007-08-01,4.772857,4.987500,3.986428,4.945714,4.231778,24360798000
2007-09-01,4.997857,5.535714,4.642857,5.481071,4.689852,20931223600
2007-10-01,5.522500,6.790000,5.461786,6.783928,5.804637,23277791600
2007-11-01,6.735714,6.881429,5.379643,6.507857,5.568418,26199790400
2007-12-01,6.495000,7.248571,6.321072,7.074286,6.053079,17252678800
2008-01-01,7.116786,7.152143,4.505000,4.834286,4.136433,35173888400
2008-02-01,4.865714,4.878214,4.122857,4.465000,3.820458,24865954400
2008-03-01,4.444286,5.205000,4.214286,5.125000,4.385183,22927273600
2008-04-01,5.225000,6.428571,5.128929,6.212500,5.315697,22786982400
2008-05-01,6.248571,6.865714,6.142857,6.741071,5.767967,18588214400
2008-06-01,6.735714,6.783928,5.862500,5.980000,5.116759,19475794800
2008-07-01,5.865357,6.461071,5.233214,5.676786,4.857316,19749760800
2008-08-01,5.710714,6.444643,5.461071,6.054643,5.180626,13085755200
2008-09-01,6.157143,6.196429,3.592500,4.059286,3.473309,24067562400
2008-10-01,3.997143,4.157143,3.035714,3.842500,3.287817,41426711200
2008-11-01,3.783214,3.992500,2.826429,3.309643,2.831881,23619461600
2008-12-01,3.260714,3.700000,3.019643,3.048214,2.608190,20213846800
2009-01-01,3.067143,3.470357,2.792857,3.218929,2.754261,18105740800
2009-02-01,3.182143,3.678571,3.089643,3.189643,2.729203,13867450800
2009-03-01,3.147143,3.927857,2.940357,3.754286,3.212337,15424598000
2009-04-01,3.717500,4.542857,3.710357,4.493928,3.845209,11821681200
2009-05-01,4.492857,4.853571,4.263571,4.850357,4.150186,9457142800
2009-06-01,4.873929,5.228571,4.745714,5.086786,4.352484,12675572000
2009-07-01,5.125000,5.892857,4.800714,5.835357,4.992996,10942136800
2009-08-01,5.900357,6.160357,5.693572,6.007500,5.140290,8165124800
2009-09-01,5.999643,6.746428,5.861072,6.619643,5.664066,9989319200
2009-10-01,6.619643,7.453928,6.453571,6.732143,5.760328,12956176800
2009-11-01,6.778572,7.428571,6.627500,7.139643,6.109001,8454784800
2009-12-01,7.222857,7.641071,6.738572,7.526072,6.439648,11393958800
2010-01-01,7.622500,7.699643,6.794643,6.859286,5.869116,15168994400
2010-02-01,6.870357,7.327500,6.816072,7.307857,6.252933,10776080000
2010-03-01,7.348214,8.481428,7.337500,8.392858,7.181309,12154172800
2010-04-01,8.478929,9.730714,8.312500,9.324643,7.978589,12367129600
2010-05-01,9.422857,9.567142,7.116071,9.174286,7.849935,18082654800
2010-06-01,9.274643,9.964643,8.650000,8.983214,7.686444,16651252800
2010-07-01,9.082143,9.499643,8.557143,9.187500,7.861242,15669704400
2010-08-01,9.301429,9.438571,8.412857,8.682143,7.428838,9589120800
2010-09-01,8.838214,10.526072,8.795714,10.133928,8.671050,11849919200
2010-10-01,10.219643,11.392858,9.920357,10.749286,9.197577,12234577600
2010-11-01,10.793571,11.475000,10.634286,11.112500,9.508361,9508086000
2010-12-01,11.259643,11.666429,11.246072,11.520000,9.857034,6973234800
2011-01-01,11.630000,12.450000,11.601429,12.118571,10.369199,10841535600
2011-02-01,12.189285,13.032143,12.061429,12.614643,10.793660,9295949600
2011-03-01,12.695357,12.916785,11.652143,12.446786,10.650034,11306458800
2011-04-01,12.539643,12.683214,11.434286,12.504642,10.699543,9253829200
2011-05-01,12.490714,12.565357,11.765000,12.422500,10.629257,6912060400
2011-06-01,12.459642,12.576072,11.089286,11.988214,10.257660,9263850400
2011-07-01,11.998215,14.446428,11.935715,13.945714,11.932584,10653946800
2011-08-01,14.206429,14.267858,12.607857,13.743929,11.759930,16142599200
2011-09-01,13.779285,15.102143,13.088572,13.618571,11.652668,11977448000
2011-10-01,13.584642,15.239285,12.651428,14.456429,12.369576,13141427600
2011-11-01,14.193214,14.571428,12.975715,13.650000,11.679561,8963701600
2011-12-01,13.662143,14.610357,13.488571,14.464286,12.376299,6306532400
2012-01-01,14.621428,16.365715,14.607142,16.302856,13.949464,6859854400
2012-02-01,16.371786,19.557501,16.213572,19.372858,16.576292,11368554400
2012-03-01,19.577499,22.194643,18.436428,21.412500,18.321507,15584338000
2012-04-01,21.493929,23.000000,19.821428,20.856428,17.845701,15598990400
