Date,Open,High,Low,Close,Adj Close,Volume
1971-06-01,1.048177,1.093750,1.033854,1.069010,0.020589,24604800
1971-07-01,1.070313,1.083333,1.015625,1.040365,0.020113,30825600
1971-08-01,1.040365,1.143229,1.031250,1.135417,0.021951,34358400
1971-09-01,1.135417,1.148438,1.097656,1.130208,0.021850,16512000
1971-10-01,1.130208,1.191406,1.104167,1.135417,0.022030,23846400
1971-11-01,1.135417,1.177083,1.083333,1.127604,0.021879,21062400
1971-12-01,1.127604,1.299479,1.127604,1.270833,0.024751,25420800
1972-01-01,1.268229,1.268229,1.171875,1.247396,0.024294,21648000
1972-02-01,1.247396,1.338542,1.243490,1.300781,0.025334,20054400
1972-03-01,1.304688,1.399740,1.292969,1.312500,0.025562,25353600
1972-04-01,1.312500,1.385417,1.291667,1.358073,0.026531,22694400
1972-05-01,1.358073,1.388021,1.289063,1.384115,0.027039,32755200
1972-06-01,1.384115,1.393229,1.330729,1.390625,0.027167,21619200
1972-07-01,1.390625,1.519531,1.389323,1.479167,0.028988,22416000
1972-08-01,1.502604,1.531250,1.434896,1.471354,0.028835,23356800
1972-09-01,1.471354,1.493490,1.371094,1.468750,0.028784,19459200
1972-10-01,1.455729,1.502604,1.406250,1.497396,0.029431,18528000
1972-11-01,1.497396,1.507813,1.450521,1.484375,0.029176,28128000
1972-12-01,1.484375,1.559896,1.484375,1.546875,0.030491,28032000
1973-01-01,1.545573,1.559896,1.494792,1.518229,0.029926,37324800
1973-02-01,1.515625,1.546875,1.411458,1.460938,0.028797,38688000
1973-03-01,1.460938,1.562500,1.429688,1.455729,0.028694,33484800
1973-04-01,1.450521,1.510417,1.402344,1.437500,0.028416,26294400
1973-05-01,1.432292,1.489583,1.364583,1.466146,0.028983,46560000
1973-06-01,1.463542,1.528646,1.403646,1.490885,0.029472,27820800
1973-07-01,1.483073,1.520833,1.425781,1.500000,0.029741,27024000
1973-08-01,1.492188,1.515625,1.442708,1.467448,0.029096,20400000
1973-09-01,1.467448,1.531250,1.460938,1.523438,0.030206,24288000
1973-10-01,1.523438,1.526042,1.445313,1.485677,0.029554,27379200
1973-11-01,1.485677,1.518229,1.320313,1.351563,0.026886,43180800
1973-12-01,1.345052,1.352865,1.203125,1.317708,0.026307,48960000
1974-01-01,1.312500,1.330729,1.161458,1.223958,0.024435,52032000
1974-02-01,1.222656,1.222656,1.140625,1.197917,0.023915,31507200
1974-03-01,1.197917,1.250000,1.147135,1.147135,0.022901,32323200
1974-04-01,1.147135,1.184896,1.070313,1.098958,0.022039,41433600
1974-05-01,1.097656,1.140625,1.024740,1.115885,0.022378,58368000
1974-06-01,1.115885,1.233073,1.109375,1.125000,0.022561,34320000
1974-07-01,1.126302,1.135417,0.876302,0.886719,0.017861,58310400
1974-08-01,0.886719,0.927083,0.731771,0.757813,0.015265,80985600
1974-09-01,0.757813,0.770833,0.500000,0.533854,0.010754,103747200
1974-10-01,0.533854,0.697917,0.464844,0.656250,0.013322,133641600
1974-11-01,0.656250,0.716146,0.498698,0.562500,0.011419,90854400
1974-12-01,0.559896,0.559896,0.485677,0.552083,0.011325,81014400
1975-01-01,0.554688,0.707031,0.554688,0.694010,0.014237,101856000
1975-02-01,0.694010,0.829427,0.688802,0.727865,0.014931,98035200
1975-03-01,0.729167,0.848958,0.729167,0.822917,0.016881,85132800
1975-04-01,0.820313,0.846354,0.757813,0.834635,0.017248,64185600
1975-05-01,0.850260,0.966146,0.850260,0.934896,0.019320,65116800
1975-06-01,0.934896,0.973958,0.898438,0.944010,0.019508,39974400
1975-07-01,0.944010,0.958333,0.830729,0.830729,0.017274,51388800
1975-08-01,0.830729,0.835938,0.766927,0.802083,0.016678,42912000
1975-09-01,0.802083,0.813802,0.725260,0.736979,0.015324,42739200
1975-10-01,0.736979,0.885417,0.727865,0.846354,0.017741,53049600
1975-11-01,0.846354,0.934896,0.837240,0.911458,0.019106,55075200
1975-12-01,0.912760,0.924479,0.845052,0.856771,0.018079,50342400
1976-01-01,0.856771,0.992188,0.854167,0.966146,0.020387,75667200
1976-02-01,0.966146,0.966146,0.869792,0.880208,0.018574,69763200
1976-03-01,0.885417,0.924479,0.878906,0.915365,0.019316,73862400
1976-04-01,0.915365,0.927083,0.859375,0.859375,0.018274,67584000
1976-05-01,0.859375,0.893229,0.825521,0.846354,0.017997,65155200
1976-06-01,0.843750,0.882813,0.808594,0.876302,0.018634,85142400
1976-07-01,0.876302,0.924479,0.863281,0.903646,0.019380,55228800
1976-08-01,0.903646,0.927083,0.872396,0.899740,0.019296,61766400
1976-09-01,0.899740,0.933594,0.882813,0.894531,0.019185,52502400
1976-10-01,0.894531,0.898438,0.819010,0.856771,0.018516,67689600
1976-11-01,0.856771,0.872396,0.794271,0.824219,0.017812,71558400
1976-12-01,0.824219,0.829427,0.764323,0.822917,0.017934,110918400
1977-01-01,0.822917,0.822917,0.769531,0.778646,0.016969,78163200
1977-02-01,0.778646,0.813802,0.768229,0.798177,0.017394,80640000
1977-03-01,0.798177,0.835938,0.760417,0.800781,0.017451,137875200
1977-04-01,0.800781,0.830729,0.748698,0.770833,0.016978,95846400
1977-05-01,0.770833,0.792969,0.747396,0.748698,0.016490,104553600
1977-06-01,0.778646,0.794271,0.747396,0.776042,0.017092,81504000
1977-07-01,0.776042,0.851563,0.770833,0.815104,0.018138,36384000
1977-08-01,0.815104,0.838542,0.794271,0.828125,0.018428,42268800
1977-09-01,0.828125,0.843750,0.812500,0.825521,0.018370,44688000
1977-10-01,0.828125,0.838542,0.763021,0.778646,0.017496,52574400
1977-11-01,0.778646,0.830729,0.739583,0.789063,0.017730,77510400
1977-12-01,0.789063,0.794271,0.757813,0.776042,0.017613,55200000
1978-01-01,0.768229,0.783854,0.731771,0.744792,0.016904,50649600
1978-02-01,0.744792,0.776042,0.742188,0.747396,0.016963,52790400
1978-03-01,0.747396,0.822917,0.742188,0.789063,0.017908,57225600
1978-04-01,0.789063,0.885417,0.778646,0.880208,0.020213,85396800
1978-05-01,0.880208,0.921875,0.825521,0.888021,0.020392,100651200
1978-06-01,0.888021,0.937500,0.846354,0.869792,0.019974,66528000
1978-07-01,0.867188,0.895833,0.846354,0.888021,0.020596,51931200
1978-08-01,0.888021,0.984375,0.880208,0.937500,0.021743,140817600
1978-09-01,0.937500,0.979167,0.882813,0.916667,0.021260,76723200
1978-10-01,0.916667,0.955729,0.828125,0.851563,0.019938,72696000
1978-11-01,0.854167,0.906250,0.841146,0.859375,0.020121,53433600
1978-12-01,0.864583,0.921875,0.864583,0.914063,0.021630,59846400
1979-01-01,0.908854,0.960938,0.893229,0.911458,0.021568,72513600
1979-02-01,0.911458,0.921875,0.854167,0.877604,0.020767,44246400
1979-03-01,0.877604,0.895833,0.828125,0.859375,0.020336,60268800
1979-04-01,0.856771,0.877604,0.802083,0.830729,0.019887,70420800
1979-05-01,0.830729,0.838542,0.763021,0.817708,0.019575,85804800
1979-06-01,0.817708,0.851563,0.789063,0.796875,0.019077,60480000
1979-07-01,0.794271,0.828125,0.760417,0.817708,0.019817,62736000
1979-08-01,0.817708,0.854167,0.807292,0.833333,0.020195,83707200
1979-09-01,0.833333,0.833333,0.757813,0.763021,0.018491,71136000
1979-10-01,0.763021,0.765625,0.708333,0.716146,0.017575,89116800
1979-11-01,0.716146,0.726563,0.656250,0.700521,0.017192,90787200
1979-12-01,0.700521,0.757813,0.695313,0.718750,0.017908,95203200
1980-01-01,0.718750,0.750000,0.679688,0.731771,0.018233,169502400
1980-02-01,0.731771,0.736979,0.679688,0.684896,0.017065,127718400
1980-03-01,0.682292,0.682292,0.601563,0.656250,0.016351,136492800
1980-04-01,0.656250,0.695313,0.619792,0.692708,0.017576,60009600
1980-05-01,0.692708,0.747396,0.677083,0.703125,0.017840,85132800
1980-06-01,0.700521,0.726563,0.684896,0.687500,0.017444,85430400
1980-07-01,0.687500,0.783854,0.669271,0.770833,0.019873,159427200
1980-08-01,0.770833,0.799479,0.729167,0.739583,0.019067,116548800
1980-09-01,0.742188,0.768229,0.666667,0.671875,0.017321,181420800
1980-10-01,0.677083,0.705729,0.630208,0.638021,0.016698,119505600
1980-11-01,0.638021,0.669271,0.606771,0.632813,0.016562,174864000
1980-12-01,0.632813,0.710938,0.622396,0.695313,0.018519,144331200
1981-01-01,0.697917,0.757813,0.682292,0.700521,0.018658,113688000
1981-02-01,0.695313,0.750000,0.682292,0.747396,0.019906,98505600
1981-03-01,0.747396,0.789063,0.731771,0.768229,0.020461,125731200
1981-04-01,0.768229,0.817708,0.716146,0.721354,0.019518,158731200
1981-05-01,0.718750,0.786458,0.703125,0.778646,0.021069,118468800
1981-06-01,0.778646,0.838542,0.716146,0.723958,0.019589,151670400
1981-07-01,0.723958,0.723958,0.666667,0.708333,0.019471,109948800
1981-08-01,0.708333,0.716146,0.656250,0.682292,0.018755,67065600
1981-09-01,0.682292,0.703125,0.635417,0.703125,0.019328,111974400
1981-10-01,0.705729,0.768229,0.687500,0.768229,0.021514,164155200
1981-11-01,0.768229,0.770833,0.697917,0.742188,0.020784,96427200
1981-12-01,0.742188,0.757813,0.710938,0.723958,0.020611,73027200
1982-01-01,0.723958,0.768229,0.635417,0.679688,0.019350,201902400
1982-02-01,0.677083,0.677083,0.619792,0.630208,0.017942,165528000
1982-03-01,0.630208,0.713542,0.619792,0.682292,0.019424,244387200
1982-04-01,0.682292,0.731771,0.682292,0.710938,0.020645,191016000
1982-05-01,0.708333,0.729167,0.664063,0.666667,0.019359,172209600
1982-06-01,0.666667,0.750000,0.664063,0.703125,0.020799,193560000
1982-07-01,0.703125,0.807292,0.695313,0.763021,0.022570,254894400
1982-08-01,0.768229,0.841146,0.718750,0.820313,0.024265,260985600
1982-09-01,0.820313,0.921875,0.796875,0.848958,0.025112,287846400
1982-10-01,0.848958,0.963542,0.841146,0.911458,0.027387,286219200
1982-11-01,0.916667,1.052083,0.916667,1.031250,0.030987,237110400
1982-12-01,1.036458,1.117188,0.997396,1.083333,0.032992,224606400
1983-01-01,1.083333,1.098958,0.947917,1.046875,0.031881,270576000
1983-02-01,1.041667,1.052083,0.979167,1.036458,0.031564,242107200
1983-03-01,1.036458,1.140625,1.028646,1.114583,0.033943,228019200
1983-04-01,1.114583,1.195313,1.109375,1.158854,0.035757,159816000
1983-05-01,1.158854,1.161458,1.052083,1.080729,0.033346,231556800
1983-06-01,1.080729,1.145833,1.028646,1.039063,0.032060,311160000
1983-07-01,1.039063,1.049479,0.950521,0.963542,0.030118,237427200
1983-08-01,0.963542,1.080729,0.955729,1.072917,0.033537,335644800
1983-09-01,1.072917,1.117188,0.986979,1.059896,0.033130,372177600
1983-10-01,1.059896,1.166667,1.057292,1.085938,0.034416,234624000
1983-11-01,1.085938,1.187500,1.083333,1.151042,0.036479,281164800
1983-12-01,1.153646,1.197917,1.109375,1.114583,0.035758,218817600
1984-01-01,1.111979,1.158854,1.052083,1.057292,0.033920,313118400
1984-02-01,1.057292,1.093750,1.020833,1.080729,0.034672,278750400
1984-03-01,1.080729,1.161458,1.078125,1.143229,0.036677,330979200
1984-04-01,1.143229,1.151042,1.106771,1.140625,0.037078,175406400
1984-05-01,1.145833,1.205729,1.114583,1.145833,0.037248,382776000
1984-06-01,1.148438,1.247396,1.140625,1.200521,0.039025,285710400
1984-07-01,1.197917,1.265625,1.187500,1.239583,0.040790,235766400
1984-08-01,1.242188,1.341146,1.242188,1.289063,0.042418,330446400
1984-09-01,1.289063,1.317708,1.255208,1.304688,0.042932,229377600
1984-10-01,1.304688,1.375000,1.250000,1.354167,0.045064,277315200
1984-11-01,1.356771,1.375000,1.283854,1.289063,0.042898,274891200
1984-12-01,1.289063,1.343750,1.244792,1.299479,0.043718,229176000
1985-01-01,1.294271,1.343750,1.244792,1.250000,0.042053,310324800
1985-02-01,1.250000,1.322917,1.239583,1.322917,0.044506,311376000
1985-03-01,1.322917,1.463542,1.322917,1.458333,0.049062,348480000
1985-04-01,1.458333,1.505208,1.408854,1.427083,0.048554,331833600
1985-05-01,1.427083,1.466146,1.375000,1.414063,0.048111,336014400
1985-06-01,1.414063,1.502604,1.385417,1.445313,0.049174,457723200
1985-07-01,1.445313,1.559896,1.401042,1.505208,0.051770,522912000
1985-08-01,1.507813,1.541667,1.473958,1.492188,0.051322,209078400
1985-09-01,1.492188,1.505208,1.403646,1.453125,0.049978,397555200
1985-10-01,1.453125,1.510417,1.440104,1.492188,0.051878,258590400
1985-11-01,1.492188,1.765625,1.489583,1.734375,0.060298,346084800
1985-12-01,1.731771,1.838542,1.708333,1.760417,0.061760,340382400
1986-01-01,1.760417,1.770833,1.598958,1.747396,0.061304,288134400
1986-02-01,1.747396,2.046875,1.713542,2.005208,0.070348,263145600
1986-03-01,2.005208,2.291667,1.945313,2.192708,0.076926,343992000
1986-04-01,2.187500,2.500000,2.052083,2.322917,0.093284,416294400
1986-05-01,2.322917,2.432292,2.179688,2.416667,0.097048,356491200
1986-06-01,2.403646,2.614583,2.307292,2.614583,0.104996,364080000
1986-07-01,2.742188,2.804688,2.359375,2.445313,0.110271,364022400
1986-08-01,2.445313,2.500000,2.312500,2.367188,0.106747,226736000
1986-09-01,2.367188,2.375000,2.054688,2.117188,0.095474,341526400
1986-10-01,2.117188,2.453125,2.109375,2.289063,0.116401,255110400
1986-11-01,2.289063,2.343750,2.164063,2.281250,0.116003,198112000
1986-12-01,2.265625,2.476563,2.210938,2.359375,0.135469,326555200
1987-01-01,2.359375,2.773438,2.359375,2.664063,0.152963,392235200
1987-02-01,2.664063,2.867188,2.562500,2.804688,0.161038,238840000
1987-03-01,2.804688,3.062500,2.648438,2.859375,0.164178,394820800
1987-04-01,2.859375,2.937500,2.546875,2.664063,0.169823,319137600
1987-05-01,2.656250,2.718750,2.382813,2.679688,0.170819,313339200
1987-06-01,2.679688,2.914063,2.656250,2.781250,0.177294,242238400
1987-07-01,2.765625,2.992188,2.679688,2.976563,0.211529,321331200
1987-08-01,2.968750,3.320313,2.929688,3.164063,0.224854,334488000
1987-09-01,3.164063,3.289063,2.921875,3.023438,0.214860,291393600
1987-10-01,3.039063,3.109375,1.812500,2.578125,0.201548,475420800
1987-11-01,2.578125,2.648438,2.250000,2.312500,0.180782,222283200
1987-12-01,2.312500,2.539063,2.226563,2.382813,0.210454,212380800
1988-01-01,2.398438,2.531250,2.234375,2.351563,0.207694,185777600
1988-02-01,2.351563,2.429688,2.187500,2.335938,0.206314,217772800
1988-03-01,2.351563,2.515625,2.335938,2.390625,0.211144,263609600
1988-04-01,2.382813,2.507813,2.273438,2.390625,0.241218,219806400
1988-05-01,2.390625,2.429688,2.187500,2.375000,0.239642,184510400
1988-06-01,2.375000,2.460938,2.320313,2.437500,0.245948,238444800
1988-07-01,2.429688,2.429688,2.265625,2.398438,0.275726,193771200
1988-08-01,2.398438,2.539063,2.312500,2.500000,0.287402,265227200
1988-09-01,2.492188,2.773438,2.460938,2.734375,0.314345,262448000
1988-10-01,2.718750,2.781250,2.609375,2.695313,0.349836,215040000
1988-11-01,2.695313,2.742188,2.554688,2.710938,0.351864,171107200
1988-12-01,2.710938,2.828125,2.648438,2.789063,0.407492,177310400
1989-01-01,2.773438,2.929688,2.710938,2.921875,0.426896,205476800
1989-02-01,2.921875,3.070313,2.898438,2.984375,0.436027,214691200
1989-03-01,2.984375,3.242188,2.984375,3.203125,0.467988,245857600
1989-04-01,3.203125,3.398438,3.156250,3.390625,0.556201,171371200
1989-05-01,3.390625,3.757813,3.351563,3.609375,0.592085,229936000
1989-06-01,3.609375,3.742188,3.429688,3.523438,0.577987,209104000
1989-07-01,3.523438,4.250000,3.500000,4.250000,0.770024,186704000
1989-08-01,4.250000,4.328125,4.031250,4.156250,0.753038,205300800
1989-09-01,4.156250,4.257813,3.828125,4.187500,0.758700,195120000
1989-10-01,4.187500,4.585938,3.867188,4.523438,0.896027,260318400
1989-11-01,4.523438,4.921875,4.421875,4.828125,0.956382,172832000
1989-12-01,4.828125,5.062500,4.625000,4.828125,1.027715,177825600
1990-01-01,4.828125,4.875000,4.078125,4.304688,0.916296,234900800
1990-02-01,4.304688,4.429688,4.179688,4.406250,0.937915,180867200
1990-03-01,4.406250,4.750000,4.351563,4.671875,0.994456,185136000
1990-04-01,4.671875,5.078125,4.640625,4.765625,1.112816,168958400
1990-05-01,4.765625,5.734375,4.765625,5.640625,1.317136,231094400
1990-06-01,5.640625,5.859375,5.296875,5.546875,1.295245,166025600
1990-07-01,5.546875,6.046875,5.453125,5.671875,1.374119,149644000
1990-08-01,5.671875,5.703125,4.656250,5.281250,1.279483,194630400
1990-09-01,5.281250,5.375000,4.671875,4.937500,1.196203,119918400
1990-10-01,4.984375,5.765625,4.968750,5.609375,1.412632,190723200
1990-11-01,5.609375,5.875000,5.437500,5.781250,1.455916,142465600
1990-12-01,5.781250,6.125000,5.703125,5.812500,1.516833,121091200
1991-01-01,5.796875,6.140625,5.328125,6.093750,1.590228,191629600
1991-02-01,6.078125,6.796875,5.875000,6.546875,1.708476,155142400
1991-03-01,6.546875,6.937500,6.390625,6.781250,1.769640,138299200
1991-04-01,6.781250,7.093750,6.421875,6.593750,1.786351,168044800
1991-05-01,6.593750,7.250000,6.578125,7.156250,1.938741,135145600
1991-06-01,7.140625,7.140625,6.703125,6.812500,1.845613,114236800
1991-07-01,6.812500,7.531250,6.812500,7.515625,2.109924,119534400
1991-08-01,7.515625,8.312500,7.484375,8.218750,2.307319,150508000
1991-09-01,8.218750,8.312500,7.937500,8.062500,2.263453,95806400
1991-10-01,8.109375,8.390625,7.796875,8.328125,2.409048,119888800
1991-11-01,8.328125,8.843750,8.093750,8.671875,2.508484,113744800
1991-12-01,8.671875,10.218750,8.531250,10.031250,2.985071,144806400
1992-01-01,10.031250,10.421875,8.890625,9.687500,2.882778,229328000
1992-02-01,9.734375,10.343750,9.421875,10.218750,3.040864,145716800
1992-03-01,10.218750,10.421875,9.750000,10.218750,3.040864,139301600
1992-04-01,10.218750,10.546875,9.890625,10.375000,3.177603,154700800
1992-05-01,10.375000,11.281250,10.234375,11.000000,3.369027,136637600
1992-06-01,11.000000,11.250000,9.718750,10.000000,3.062752,145448800
1992-07-01,10.000000,10.843750,9.937500,10.468750,3.248009,133098800
1992-08-01,10.468750,10.968750,10.437500,10.750000,3.335270,79148400
1992-09-01,10.750000,11.343750,10.062500,10.125000,3.141358,125610400
1992-10-01,10.125000,10.406250,9.125000,10.156250,3.192030,167705600
1992-11-01,10.156250,10.500000,9.687500,9.937500,3.123278,91927600
1992-12-01,9.937500,11.125000,9.687500,10.468750,3.336091,129265200
1993-01-01,10.468750,11.031250,10.000000,10.593750,3.375924,111539200
1993-02-01,10.625000,10.750000,10.000000,10.593750,3.375924,113281200
1993-03-01,10.593750,10.968750,10.343750,10.656250,3.395844,115621600
1993-04-01,10.656250,10.781250,9.375000,9.843750,3.186449,209047200
1993-05-01,9.843750,10.531250,9.625000,10.375000,3.358415,118820400
1993-06-01,10.375000,10.906250,9.968750,10.750000,3.479804,116774400
1993-07-01,10.750000,11.187500,10.468750,10.812500,3.559619,95362800
1993-08-01,10.843750,11.062500,10.437500,10.843750,3.569907,95885600
1993-09-01,10.781250,11.156250,10.531250,10.562500,3.477315,123313600
1993-10-01,10.562500,11.062500,10.250000,10.843750,3.627099,110708000
1993-11-01,10.843750,10.843750,10.000000,10.500000,3.512120,113958800
1993-12-01,10.562500,11.281250,10.562500,11.156250,3.792668,118443600
1994-01-01,11.156250,11.187500,10.031250,10.218750,3.473956,141999200
1994-02-01,10.218750,10.812500,10.062500,10.656250,3.622689,126916400
1994-03-01,10.656250,10.718750,10.031250,10.156250,3.452709,142010000
