Date,Open,High,Low,Close,Adj Close,Volume
1992-05-01,2.302083,2.546875,2.276042,2.520833,1.604796,1069219200
1992-06-01,2.510417,2.593750,2.054688,2.187500,1.392592,1576790400
1992-07-01,2.195313,2.335938,2.046875,2.273438,1.447301,1245196800
1992-08-01,2.273438,2.343750,2.125000,2.328125,1.482116,889324800
1992-09-01,2.312500,2.562500,2.289063,2.515625,1.601480,1002921600
1992-10-01,2.500000,2.820313,2.367188,2.773438,1.765608,1146720000
1992-11-01,2.781250,2.968750,2.726563,2.910156,1.852645,1227161600
1992-12-01,2.898438,2.937500,2.664063,2.667969,1.698465,1133328000
1993-01-01,2.656250,2.937500,2.640625,2.703125,1.720846,1411331200
1993-02-01,2.695313,2.820313,2.398438,2.605469,1.658676,1548342400
1993-03-01,2.617188,2.945313,2.539063,2.890625,1.840211,1197958400
1993-04-01,2.890625,2.960938,2.492188,2.671875,1.700952,1298633600
1993-05-01,2.671875,2.984375,2.640625,2.894531,1.842698,1304448000
1993-06-01,2.906250,3.062500,2.710938,2.750000,1.750687,1216211200
1993-07-01,2.757813,2.765625,2.250000,2.312500,1.472169,1953414400
1993-08-01,2.335938,2.476563,2.199219,2.347656,1.494549,1871481600
1993-09-01,2.351563,2.632813,2.289063,2.578125,1.641269,1162460800
1993-10-01,2.578125,2.679688,2.437500,2.503906,1.594020,1370752000
1993-11-01,2.507813,2.593750,2.375000,2.500000,1.591533,966515200
1993-12-01,2.515625,2.703125,2.476563,2.519531,1.603967,934784000
1994-01-01,2.515625,2.718750,2.476563,2.660156,1.693492,1233651200
1994-02-01,2.656250,2.679688,2.437500,2.578125,1.641269,1368720000
1994-03-01,2.593750,2.789063,2.492188,2.648438,1.686031,1377510400
1994-04-01,2.578125,2.976563,2.562500,2.890625,1.840211,1871520000
1994-05-01,2.898438,3.360352,2.839844,3.359375,2.138623,1629892800
1994-06-01,3.343750,3.414063,3.078125,3.226563,2.054073,2439195200
1994-07-01,3.226563,3.234375,2.929688,3.218750,2.049100,1527966400
1994-08-01,3.226563,3.703125,3.218750,3.632813,2.312698,1290998400
1994-09-01,3.562500,3.640625,3.429688,3.507813,2.233120,964849600
1994-10-01,3.507813,3.984375,3.367188,3.937500,2.506666,1207155200
1994-11-01,3.921875,4.070313,3.796875,3.929688,2.501692,1024286400
1994-12-01,3.914063,4.015625,3.671875,3.820313,2.432062,1059353600
1995-01-01,3.843750,4.078125,3.640625,3.710938,2.362432,1111609600
1995-02-01,3.710938,3.953125,3.648438,3.937500,2.506666,998657600
1995-03-01,3.945313,4.632813,3.921875,4.445313,2.829946,1415724800
1995-04-01,4.437500,5.132813,4.296875,5.109375,3.252698,1299571200
1995-05-01,5.117188,5.593750,4.929688,5.292969,3.369577,1333040000
1995-06-01,5.312500,5.773438,5.109375,5.648438,3.595871,1270388800
1995-07-01,5.679688,6.828125,5.531250,5.656250,3.600844,2330859200
1995-08-01,5.671875,6.296875,5.437500,5.781250,3.680422,2130745600
1995-09-01,5.734375,6.117188,5.210938,5.656250,3.600844,1622329600
1995-10-01,5.656250,6.460938,5.023438,6.250000,3.978835,2228136000
1995-11-01,6.257813,6.312500,5.265625,5.445313,3.466560,1870920000
1995-12-01,5.445313,5.921875,5.320313,5.484375,3.491428,1653614400
1996-01-01,5.492188,5.828125,4.992188,5.781250,3.680422,2056616000
1996-02-01,5.765625,6.476563,5.750000,6.167969,3.926612,1636929600
1996-03-01,6.148438,6.691406,5.914063,6.445313,4.103174,1698950400
1996-04-01,6.446289,7.117188,6.226563,7.078125,4.506029,1346283200
1996-05-01,7.054688,7.500000,6.851563,7.421875,4.724864,1207328000
1996-06-01,7.421875,7.867188,7.265625,7.507813,4.779576,1280102400
1996-07-01,7.515625,7.679688,6.718750,7.367188,4.690051,2176897600
1996-08-01,7.367188,7.882813,7.335938,7.656250,4.874072,1143864000
1996-09-01,7.625000,8.664063,7.539063,8.242188,5.247087,1299435200
1996-10-01,8.234375,8.695313,8.179688,8.578125,5.460951,1340635200
1996-11-01,8.578125,9.875000,8.531250,9.804688,6.241797,1620968000
1996-12-01,9.843750,10.765625,9.266602,10.328125,6.575024,1459023200
1997-01-01,10.390625,12.906250,10.093750,12.750000,8.116822,1565781600
1997-02-01,12.828125,12.937500,11.750000,12.187500,7.758729,1297152800
1997-03-01,12.125000,12.625000,10.953125,11.460938,7.296187,1477638400
1997-04-01,11.265625,15.328125,11.218750,15.187500,9.668567,1907452000
1997-05-01,15.250000,16.132813,14.359375,15.500000,9.867511,1297835200
1997-06-01,15.625000,16.867188,14.781250,15.796875,10.056501,970189600
1997-07-01,15.804688,18.843750,15.406250,17.671875,11.250154,1693945600
1997-08-01,17.671875,18.078125,16.375000,16.523438,10.519043,1169070400
1997-09-01,16.640625,17.531250,16.328125,16.539063,10.528989,1153615200
1997-10-01,16.562500,17.453125,15.437500,16.250000,10.344971,1533380800
1997-11-01,16.453125,17.781250,16.125000,17.687500,11.260104,915970400
1997-12-01,17.742188,18.328125,14.750000,16.156250,10.285289,1437224000
1998-01-01,16.203125,18.765625,15.546875,18.648438,11.871849,1486108000
1998-02-01,18.968750,21.500000,18.812500,21.187500,13.488247,1402018400
1998-03-01,21.468750,22.734375,19.812500,22.375000,14.244229,1099927600
1998-04-01,22.453125,24.781250,21.656250,22.531250,14.343699,1018977200
1998-05-01,22.546875,22.750000,20.468750,21.203125,13.498199,1095382400
1998-06-01,20.968750,27.140625,20.781250,27.093750,17.248243,1233152400
1998-07-01,27.281250,29.906250,26.343750,27.484375,17.496918,1229298000
1998-08-01,27.281250,28.437500,23.937500,23.984375,15.268776,1350039600
1998-09-01,23.812500,28.656250,23.625000,27.515625,17.516813,1192324400
1998-10-01,27.015625,27.531250,21.937500,26.468750,16.850367,1643049200
1998-11-01,26.593750,32.566406,26.187500,30.500000,19.416714,1162706800
1998-12-01,30.062500,36.000000,30.031250,34.671875,22.072588,1101522000
1999-01-01,34.902344,43.781250,34.000000,43.750000,27.851866,1472518800
1999-02-01,43.859375,43.984375,35.996094,37.531250,23.892897,1599103200
1999-03-01,37.390625,47.312500,36.765625,44.812500,28.528250,1569410000
1999-04-01,45.625000,47.812500,39.937500,40.656250,25.882322,1163599400
1999-05-01,40.718750,40.906250,37.750000,40.343750,25.683367,1124257000
1999-06-01,40.312500,45.125000,38.062500,45.093750,28.707298,887432600
1999-07-01,44.937500,50.375000,42.750000,42.906250,27.314695,1144701200
1999-08-01,42.843750,48.187500,40.812500,46.281250,29.463274,1347994200
1999-09-01,46.156250,48.937500,44.406250,45.281250,28.826664,977273600
1999-10-01,45.093750,47.625000,42.531250,46.281250,29.463274,1062304400
1999-11-01,46.625000,47.250000,42.187500,45.523438,28.980837,1465256000
1999-12-01,45.531250,59.968750,45.437500,58.375000,37.162327,1260977800
2000-01-01,58.687500,59.312500,47.437500,48.937500,31.154263,1274875200
2000-02-01,49.250000,55.000000,44.062500,44.687500,28.448662,1334487600
2000-03-01,44.812500,57.500000,44.468750,53.125000,33.820099,2028187600
2000-04-01,47.218750,48.250000,32.500000,34.875000,22.201899,2258146600
2000-05-01,36.437500,37.000000,30.187500,31.281250,19.914070,1344430800
2000-06-01,32.187500,41.093750,31.906250,40.000000,25.464535,1467050200
2000-07-01,39.843750,41.437500,33.625000,34.906250,22.221794,1234185800
2000-08-01,34.968750,37.437500,34.062500,34.906250,22.221794,1219399800
2000-09-01,35.000000,36.031250,29.312500,30.156250,19.197874,1425533800
2000-10-01,30.250000,35.062500,24.218750,34.437500,21.923378,2469415600
2000-11-01,34.250000,36.187500,28.500000,28.687500,18.262852,1983462600
2000-12-01,29.031250,30.312500,20.156250,21.687500,13.806558,2056668200
2001-01-01,22.062500,32.375000,21.437500,30.531250,19.436602,2005531200
2001-02-01,30.406250,32.531250,26.937500,29.500000,18.780104,1536895600
2001-03-01,29.281250,30.562500,24.875000,27.343750,17.407396,1895349800
2001-04-01,27.406250,35.549999,25.531250,33.875000,21.565281,2075807000
2001-05-01,33.830002,36.075001,33.625000,34.590000,22.020464,1777305800
2001-06-01,34.799999,38.075001,33.005001,36.500000,23.236389,1449177800
2001-07-01,36.025002,36.575001,32.099998,33.095001,21.068724,1455201000
2001-08-01,33.400002,33.770000,28.150000,28.525000,18.159399,1153896400
2001-09-01,28.594999,29.540001,23.750000,25.584999,16.287758,1510824400
2001-10-01,25.469999,31.815001,25.205000,29.075001,18.509537,1750891000
2001-11-01,30.040001,34.169998,29.799999,32.105000,20.438477,1330968600
2001-12-01,31.915001,34.945000,31.900000,33.125000,21.087822,977089000
2002-01-01,33.325001,35.310001,30.665001,31.855000,20.279325,1360115800
2002-02-01,32.075001,32.250000,28.575001,29.170000,18.570024,1131159200
2002-03-01,29.525000,32.500000,29.155001,30.155001,19.197081,1073244200
2002-04-01,29.915001,30.200001,25.719999,26.129999,16.634714,1417479400
2002-05-01,26.080000,28.219999,24.174999,25.455000,16.205000,1420266200
2002-06-01,25.495001,28.219999,24.584999,27.350000,17.411377,1834073000
2002-07-01,27.059999,27.465000,20.705000,23.990000,15.272359,2432188000
2002-08-01,23.790001,26.725000,21.900000,24.540001,15.622500,1715757200
2002-09-01,24.260000,25.549999,21.555000,21.870001,13.922743,1695705800
2002-10-01,22.160000,27.035000,21.594999,26.735001,17.019867,2475370600
2002-11-01,26.215000,29.320000,25.950001,28.840000,18.359936,1555997200
2002-12-01,29.325001,29.480000,25.629999,25.850000,16.456467,1268370200
2003-01-01,26.150000,28.660000,23.514999,23.730000,15.106836,1718662200
2003-02-01,23.965000,24.990000,23.000000,23.700001,15.087745,1346970800
2003-03-01,24.020000,26.799999,22.549999,24.209999,15.461972,1371902600
2003-04-01,24.459999,26.430000,23.950001,25.570000,16.330551,1249617700
2003-05-01,25.540001,26.500000,23.889999,24.610001,15.717433,1311003700
2003-06-01,24.980000,26.510000,23.600000,25.639999,16.375261,1569995800
2003-07-01,25.590000,27.809999,25.389999,26.410000,16.867025,1292011000
2003-08-01,26.330000,26.950001,25.430000,26.520000,16.937277,966506900
2003-09-01,26.700001,30.000000,26.469999,27.799999,17.754761,1253309100
2003-10-01,28.030001,29.459999,25.910000,26.139999,16.694586,1400032500
2003-11-01,26.350000,26.750000,24.840000,25.709999,16.512089,1442336700
2003-12-01,25.900000,27.549999,25.500000,27.370001,17.578207,1476461300
2004-01-01,27.580000,28.830000,27.260000,27.650000,17.758038,1232189000
2004-02-01,27.610001,27.799999,26.350000,26.530001,17.038717,1032065600
2004-03-01,26.629999,26.719999,24.010000,24.930000,16.011129,1703041000
2004-04-01,24.950001,27.719999,24.850000,26.129999,16.781822,1558947800
2004-05-01,26.190001,26.600000,25.420000,26.230000,16.846048,1141456900
2004-06-01,26.129999,28.799999,25.860001,28.559999,18.342474,1534889700
2004-07-01,28.700001,29.889999,27.250000,28.490000,18.297518,1550446900
2004-08-01,28.270000,28.549999,26.850000,27.299999,17.533249,1094195300
2004-09-01,27.230000,27.790001,26.740000,27.650000,17.810419,1141012300
2004-10-01,27.820000,28.889999,27.549999,27.969999,18.016542,1300591200
2004-11-01,28.160000,30.200001,26.100000,26.809999,17.269344,1739407300
2004-12-01,26.950001,27.440001,26.680000,26.719999,19.182770,1803777700
2005-01-01,26.799999,27.100000,25.639999,26.280001,18.866890,1521414300
2005-02-01,26.250000,26.500000,25.129999,25.160000,18.062807,1361126000
2005-03-01,25.190001,25.790001,23.820000,24.170000,17.405617,1541411300
2005-04-01,24.240000,25.450001,23.940001,25.299999,18.219362,1520253700
2005-05-01,25.230000,26.090000,24.639999,25.799999,18.579432,1270563700
2005-06-01,25.730000,26.000000,24.820000,24.840000,17.944839,1303029500
2005-07-01,24.850000,26.480000,24.500000,25.610001,18.501106,1321407700
2005-08-01,25.809999,27.940001,25.760000,27.379999,19.779779,1441979300
2005-09-01,27.379999,27.389999,25.120001,25.730000,18.642937,1348861500
2005-10-01,25.709999,25.799999,24.250000,25.700001,18.621197,1439659900
2005-11-01,25.610001,28.250000,25.610001,27.680000,20.055830,1444948300
2005-12-01,27.730000,28.100000,26.100000,26.150000,19.002790,1271695500
2006-01-01,26.250000,28.379999,26.100000,28.150000,20.456152,1388622700
2006-02-01,27.959999,28.070000,26.340000,26.870001,19.526003,1047699000
2006-03-01,26.980000,28.219999,26.620001,27.209999,19.840082,1437940900
2006-04-01,27.670000,27.940001,24.000000,24.150000,17.608892,1446126900
2006-05-01,24.320000,25.000000,22.450001,22.650000,16.515171,2309193400
2006-06-01,22.740000,23.650000,21.459999,23.299999,17.055363,1971637200
2006-07-01,23.530001,24.600000,22.230000,24.059999,17.611677,1332298100
2006-08-01,24.020000,26.250000,23.850000,25.700001,18.812141,1134188400
2006-09-01,25.889999,27.520000,25.389999,27.350000,20.093651,1097482600
2006-10-01,27.320000,28.850000,27.150000,28.709999,21.092808,1290967400
2006-11-01,28.780001,30.000000,28.580000,29.360001,21.570362,1239142000
2006-12-01,29.230000,30.260000,28.799999,29.860001,22.012707,1137160900
2007-01-01,29.910000,31.480000,29.400000,30.860001,22.749899,1324518200
2007-02-01,30.840000,30.940001,27.790001,28.170000,20.766842,1290850900
2007-03-01,27.820000,28.549999,26.600000,27.870001,20.616924,1269506500
2007-04-01,27.889999,30.740000,27.559999,29.940001,22.148214,958964900
2007-05-01,29.940001,31.160000,29.900000,30.690001,22.703032,1327154700
2007-06-01,30.790001,30.900000,29.040001,29.469999,21.871155,1181412800
2007-07-01,29.670000,31.840000,28.950001,28.990000,21.514919,1295548000
2007-08-01,28.950001,30.100000,27.510000,28.730000,21.321951,1228579500
2007-09-01,28.500000,29.850000,28.270000,29.459999,21.940361,1117419500
2007-10-01,29.459999,37.000000,29.290001,36.810001,27.414288,1772076700
2007-11-01,36.529999,37.500000,32.680000,33.599998,25.023630,1830846800
2007-12-01,33.500000,36.720001,32.630001,35.599998,26.600796,1064817100
2008-01-01,35.790001,35.959999,31.040001,32.599998,24.359146,1950301600
2008-02-01,31.059999,33.250000,27.020000,27.200001,20.324203,2324580800
2008-03-01,27.240000,29.590000,26.870001,28.379999,21.288317,1452390200
2008-04-01,28.830000,32.099998,27.930000,28.520000,21.393326,1444720000
2008-05-01,28.500000,30.530001,27.950001,28.320000,21.243305,1405170200
2008-06-01,28.240000,29.570000,27.110001,27.510000,20.711679,1560439100
2008-07-01,27.270000,27.910000,24.870001,25.719999,19.364023,1637501300
2008-08-01,25.920000,28.500000,25.070000,27.290001,20.546043,1206949700
2008-09-01,27.670000,27.760000,23.500000,26.690001,20.174458,1927538700
2008-10-01,26.379999,27.469999,20.650000,22.330000,16.878813,3044579400
2008-11-01,22.480000,23.660000,17.500000,20.219999,15.283912,1794911800
2008-12-01,19.879999,21.250000,18.469999,19.440001,14.793870,1546943400
2009-01-01,19.530001,21.000000,16.750000,17.100000,13.013127,1564043400
2009-02-01,17.030001,19.930000,16.100000,16.150000,12.290174,1456213400
2009-03-01,15.960000,18.879999,14.870000,18.370001,14.075452,1625752800
2009-04-01,18.230000,21.200001,18.180000,20.260000,15.523602,1562400700
2009-05-01,20.190001,20.940001,19.010000,20.889999,16.006319,1101122400
2009-06-01,21.000000,24.340000,20.860001,23.770000,18.328701,1411144700
2009-07-01,24.049999,25.719999,22.000000,23.520000,18.135935,1517459800
2009-08-01,23.820000,25.490000,23.030001,24.650000,19.007252,993250400
2009-09-01,24.350000,26.250000,23.760000,25.719999,19.943829,1038979700
2009-10-01,25.410000,29.350000,24.430000,27.730000,21.502422,1523430100
2009-11-01,27.700001,30.139999,27.410000,29.410000,22.805140,1018256700
2009-12-01,29.520000,31.500000,29.250000,30.480000,23.739305,920605500
2010-01-01,30.620001,31.240000,27.660000,28.180000,21.947954,1359650900
2010-02-01,28.389999,29.030001,27.570000,28.670000,22.329588,1074643300
2010-03-01,28.770000,30.570000,28.240000,29.290001,22.919147,1110237200
2010-04-01,29.350000,31.580000,28.620001,30.540001,23.897264,1319029500
2010-05-01,30.670000,31.059999,24.559999,25.799999,20.188265,1720130200
2010-06-01,25.530001,26.930000,22.950001,23.010000,18.086349,1671811600
2010-07-01,23.090000,26.410000,22.730000,25.809999,20.287214,1408590600
2010-08-01,25.990000,26.379999,23.320000,23.469999,18.447926,1279372100
2010-09-01,23.670000,25.530001,23.540001,24.490000,19.352354,1273139500
2010-10-01,24.770000,27.200001,23.780001,26.670000,21.075018,1281432800
2010-11-01,26.879999,28.870001,24.930000,25.260000,19.960819,1361176300
2010-12-01,25.570000,28.400000,25.559999,27.910000,22.190401,1033710000
2011-01-01,28.049999,29.459999,27.420000,27.730000,22.047285,1361258700
2011-02-01,27.799999,28.340000,26.430000,26.580000,21.132957,1114368500
2011-03-01,26.600000,26.780001,24.680000,25.389999,20.306141,1310885200
2011-04-01,25.530001,26.870001,24.719999,25.920000,20.730015,1313844800
2011-05-01,25.940001,26.250000,24.030001,25.010000,20.002222,1364062800
2011-06-01,24.990000,26.000000,23.650000,26.000000,20.930302,1297757600
2011-07-01,25.930000,28.150000,25.840000,27.400000,22.057314,1259328200
2011-08-01,27.510000,27.690001,23.790001,26.600000,21.413305,1719339500
2011-09-01,26.459999,27.500000,24.600000,24.889999,20.163198,1279920200
2011-10-01,24.719999,27.500000,24.260000,26.629999,21.572758,1218142500
2011-11-01,26.190001,27.200001,24.299999,25.580000,20.722164,1046207400
2011-12-01,25.559999,26.190001,25.160000,25.959999,21.188354,1007166600
2012-01-01,26.549999,29.950001,26.389999,29.530001,24.102163,1354858100
2012-02-01,29.790001,32.000000,29.709999,31.740000,25.905951,984332300
2012-03-01,31.930000,32.950001,31.490000,32.259998,26.503708,942366500
2012-04-01,32.220001,32.889999,30.230000,32.020000,26.306530,940739700
2012-05-01,32.049999,32.340000,28.639999,29.190001,23.981504,1014372600
2012-06-01,28.760000,31.139999,28.320000,30.590000,25.296597,973131400
2012-07-01,30.620001,31.049999,28.540001,29.469999,24.370405,846604100
2012-08-01,29.590000,30.959999,28.969999,30.820000,25.486803,671748400
2012-09-01,30.450001,31.610001,29.740000,29.760000,24.773254,893107700
2012-10-01,29.809999,30.250000,27.760000,28.540001,23.757689,1105402300
2012-11-01,28.840000,30.200001,26.340000,26.620001,22.159424,1310516100
2012-12-01,26.780001,27.730000,26.260000,26.709999,22.417038,947310900
2013-01-01,27.250000,28.230000,26.280001,27.450001,23.038101,1145054400
2013-02-01,27.670000,28.200001,27.100000,27.799999,23.331846,780587000
2013-03-01,27.719999,28.660000,27.520000,28.610001,24.210463,844946000
2013-04-01,28.639999,33.110001,28.110001,33.099998,28.010006,1465757200
2013-05-01,32.930000,35.279999,32.320000,34.900002,29.533209,1071860000
2013-06-01,34.919998,35.779999,32.570000,34.540001,29.433527,945155500
2013-07-01,34.750000,36.430000,31.020000,31.840000,27.132702,1111130600
2013-08-01,32.060001,35.200001,30.840000,33.400002,28.462067,1051265000
2013-09-01,31.750000,33.750000,30.950001,33.279999,28.559647,1242961500
2013-10-01,33.349998,36.290001,32.799999,35.410000,30.387531,965331500
2013-11-01,35.669998,38.290001,35.389999,38.130001,32.721745,800431600
2013-12-01,38.090000,38.980000,35.529999,37.410000,32.347324,826617700
2014-01-01,37.349998,37.889999,34.630001,37.840000,32.719135,930226200
2014-02-01,37.740002,38.459999,35.689999,38.310001,33.125542,705304500
2014-03-01,37.919998,41.500000,37.490002,40.990002,35.708645,778425700
2014-04-01,41.150002,41.660000,38.900002,40.400002,35.194653,746112500
2014-05-01,40.240002,40.970001,38.509998,40.939999,35.665077,574362900
2014-06-01,40.950001,42.290001,39.860001,41.700001,36.583427,555767300
2014-07-01,41.860001,45.709999,41.049999,43.160000,37.864288,731616500
2014-08-01,43.209999,45.470001,42.209999,45.430000,39.855762,513919700
2014-09-01,45.430000,47.570000,44.529999,46.360001,40.925667,860827300
2014-10-01,46.270000,46.970001,42.099998,46.950001,41.446514,853260900
2014-11-01,46.889999,50.049999,46.730000,47.810001,42.205719,523005900
2014-12-01,47.880001,49.060001,44.900002,46.450001,41.263744,626771200
2015-01-01,46.660000,47.910000,40.349998,40.400002,35.889252,918966800
2015-02-01,40.590000,44.299999,40.230000,43.849998,38.954048,656509700
2015-03-01,43.669998,44.189999,40.540001,40.660000,36.377277,824335300
2015-04-01,40.599998,49.540001,40.119999,48.639999,43.516735,874535300
2015-05-01,48.580002,48.910000,46.020000,46.860001,41.924225,633072800
2015-06-01,47.060001,47.770000,43.939999,44.150002,39.756374,664853400
2015-07-01,44.459999,47.400002,43.320000,46.700001,42.052616,725458100
2015-08-01,46.980000,48.410000,39.720001,43.520000,39.189068,776480300
2015-09-01,42.169998,45.000000,41.660000,44.259998,40.118252,673079900
2015-10-01,44.750000,54.369999,43.750000,52.639999,47.714066,856716800
2015-11-01,52.849998,54.980000,52.529999,54.349998,49.264046,662626600
2015-12-01,54.410000,56.849998,53.680000,55.480000,50.627274,792820900
2016-01-01,54.320000,55.389999,49.099998,55.090000,50.271385,927914700
2016-02-01,54.880001,55.090000,48.189999,50.880001,46.429623,814770900
2016-03-01,50.970001,55.639999,50.580002,55.230000,50.760994,641110900
2016-04-01,55.049999,56.770000,49.349998,49.869999,45.834702,699025700
2016-05-01,50.000000,53.000000,49.459999,53.000000,48.711433,530704800
2016-06-01,52.439999,52.950001,48.040001,51.169998,47.358456,823627000
2016-07-01,51.130001,57.290001,50.389999,56.680000,52.458019,647587800
2016-08-01,56.599998,58.700001,56.139999,57.459999,53.179924,467078900
2016-09-01,57.009998,58.189999,55.610001,57.599998,53.641758,526427800
2016-10-01,57.410000,61.369999,56.320000,59.919998,55.802330,614841800
2016-11-01,59.970001,61.410000,57.279999,60.259998,56.118965,613056800
2016-12-01,60.110001,64.099998,58.799999,62.139999,58.260712,513579700
2017-01-01,62.790001,65.910004,61.950001,64.650002,60.614021,493453500
2017-02-01,64.360001,65.239998,62.750000,63.980000,59.985847,440744000
2017-03-01,64.129997,66.190002,63.619999,65.860001,62.122833,489169700
2017-04-01,65.809998,69.139999,64.849998,68.459999,64.575302,433191200
2017-05-01,68.680000,70.739998,67.139999,69.839996,65.876991,517218500
2017-06-01,70.239998,72.889999,68.089996,68.930000,65.391304,629716800
2017-07-01,69.330002,74.419998,68.019997,72.699997,68.967758,469851200
2017-08-01,73.099998,74.959999,71.279999,74.769997,70.931496,444070500
2017-09-01,74.709999,75.970001,72.919998,74.489998,71.042374,375983900
